step, train_loss, train_time, train_acc, last_char_acc
24959, 1.1510, 1269.06, 0.6313, 0.5312
24960, 1.1265, 1269.11, 0.6445, 0.6875
24961, 1.2292, 1269.16, 0.6155, 0.6562
24962, 1.2130, 1269.21, 0.6162, 0.6250
24963, 1.1703, 1269.26, 0.6265, 0.5625
24964, 1.2011, 1269.31, 0.6272, 0.5938
24965, 1.1961, 1269.36, 0.6206, 0.5625
24966, 1.2318, 1269.40, 0.6138, 0.7500
24967, 1.1575, 1269.45, 0.6340, 0.6875
24968, 1.1607, 1269.50, 0.6335, 0.5938
24969, 1.2097, 1269.55, 0.6179, 0.8438
24970, 1.0798, 1269.60, 0.6572, 0.6875
24971, 1.2159, 1269.65, 0.6152, 0.6875
24972, 1.2618, 1269.70, 0.5994, 0.6562
24973, 1.1718, 1269.74, 0.6265, 0.5312
24974, 1.2207, 1269.79, 0.6057, 0.6562
24975, 1.2489, 1269.84, 0.6047, 0.5938
24976, 1.1401, 1269.89, 0.6516, 0.6875
24977, 1.2313, 1269.94, 0.6128, 0.6562
24978, 1.1912, 1269.98, 0.6221, 0.7188
24979, 1.1733, 1270.03, 0.6306, 0.6562
24980, 1.1619, 1270.08, 0.6370, 0.6562
24981, 1.1821, 1270.13, 0.6284, 0.6250
24982, 1.2129, 1270.18, 0.6130, 0.6562
24983, 1.1826, 1270.23, 0.6243, 0.7500
24984, 1.1929, 1270.28, 0.6248, 0.5312
24985, 1.1724, 1270.33, 0.6274, 0.6875
24986, 1.2348, 1270.38, 0.6084, 0.5625
24987, 1.1713, 1270.42, 0.6262, 0.6875
24988, 1.1657, 1270.47, 0.6406, 0.5938
24989, 1.1582, 1270.52, 0.6301, 0.7188
24990, 1.2194, 1270.57, 0.6184, 0.5938
24991, 1.2599, 1270.62, 0.6108, 0.6562
24992, 1.1647, 1270.67, 0.6218, 0.5625
24993, 1.1609, 1270.72, 0.6267, 0.5625
24994, 1.1072, 1270.77, 0.6460, 0.7188
24995, 1.1701, 1270.81, 0.6252, 0.7812
24996, 1.2083, 1270.86, 0.6140, 0.5625
24997, 1.2328, 1270.91, 0.6147, 0.6250
24998, 1.2849, 1270.96, 0.5957, 0.5938
24999, 1.1407, 1271.01, 0.6377, 0.7188
25000, 1.1925, 1271.06, 0.6284, 0.5312
25001, 1.1063, 1271.60, 0.6484, 0.7500
25002, 1.1655, 1271.63, 0.6279, 0.6250
25003, 1.1704, 1271.68, 0.6335, 0.5938
25004, 1.2315, 1271.73, 0.6113, 0.6562
25005, 1.1844, 1271.78, 0.6272, 0.5000
25006, 1.2617, 1271.83, 0.6030, 0.6250
25007, 1.2100, 1271.88, 0.6172, 0.5312
25008, 1.1470, 1271.93, 0.6406, 0.6250
25009, 1.1738, 1271.97, 0.6277, 0.5938
25010, 1.2343, 1272.02, 0.6138, 0.5000
25011, 1.2323, 1272.07, 0.6040, 0.5938
25012, 1.1899, 1272.12, 0.6296, 0.5625
25013, 1.2648, 1272.17, 0.6096, 0.6250
25014, 1.2578, 1272.22, 0.6057, 0.6875
25015, 1.1943, 1272.27, 0.6248, 0.6562
25016, 1.1031, 1272.32, 0.6467, 0.6250
25017, 1.2394, 1272.37, 0.6072, 0.5938
25018, 1.1706, 1272.43, 0.6274, 0.6875
25019, 1.1875, 1272.48, 0.6211, 0.7188
25020, 1.1471, 1272.53, 0.6416, 0.6562
25021, 1.2321, 1272.59, 0.6045, 0.5625
25022, 1.2084, 1272.63, 0.6235, 0.6562
25023, 1.2726, 1272.68, 0.5986, 0.5938
25024, 1.1734, 1272.73, 0.6318, 0.6562
25025, 1.1706, 1272.78, 0.6240, 0.7500
25026, 1.1766, 1272.83, 0.6235, 0.5312
25027, 1.1559, 1272.88, 0.6396, 0.5938
25028, 1.1889, 1272.93, 0.6211, 0.5938
25029, 1.1868, 1272.98, 0.6230, 0.4688
25030, 1.2039, 1273.03, 0.6211, 0.6875
25031, 1.2731, 1273.08, 0.6060, 0.6875
25032, 1.2003, 1273.13, 0.6233, 0.6250
25033, 1.1702, 1273.18, 0.6360, 0.7188
25034, 1.2064, 1273.23, 0.6265, 0.6875
25035, 1.1884, 1273.28, 0.6272, 0.6875
25036, 1.2204, 1273.33, 0.6187, 0.5625
25037, 1.1342, 1273.38, 0.6353, 0.4688
25038, 1.1675, 1273.44, 0.6350, 0.5625
25039, 1.1878, 1273.49, 0.6223, 0.5625
25040, 1.2182, 1273.54, 0.6216, 0.6250
25041, 1.1683, 1273.59, 0.6301, 0.7188
25042, 1.1819, 1273.65, 0.6284, 0.4688
25043, 1.1601, 1273.70, 0.6362, 0.5938
25044, 1.1865, 1273.75, 0.6306, 0.5625
25045, 1.1595, 1273.80, 0.6279, 0.6562
25046, 1.1753, 1273.85, 0.6270, 0.6562
25047, 1.1914, 1273.91, 0.6245, 0.6875
25048, 1.1591, 1273.96, 0.6299, 0.5938
25049, 1.1873, 1274.01, 0.6167, 0.7812
25050, 1.2510, 1274.07, 0.6111, 0.4688
25051, 1.2887, 1274.12, 0.5974, 0.6250
25052, 1.1931, 1274.17, 0.6248, 0.7188
25053, 1.1887, 1274.22, 0.6208, 0.3438
25054, 1.1801, 1274.28, 0.6350, 0.6250
25055, 1.1759, 1274.33, 0.6287, 0.6875
25056, 1.1898, 1274.38, 0.6248, 0.8438
25057, 1.2020, 1274.44, 0.6213, 0.6250
25058, 1.1344, 1274.50, 0.6431, 0.8125
25059, 1.1765, 1274.55, 0.6313, 0.5312
25060, 1.1962, 1274.60, 0.6250, 0.7500
25061, 1.2176, 1274.65, 0.6155, 0.6875
25062, 1.2062, 1274.70, 0.6208, 0.5625
25063, 1.2596, 1274.76, 0.6040, 0.6250
25064, 1.2045, 1274.81, 0.6257, 0.5625
25065, 1.1899, 1274.86, 0.6243, 0.6875
25066, 1.1721, 1274.91, 0.6304, 0.6250
25067, 1.2064, 1274.97, 0.6284, 0.5312
25068, 1.1421, 1275.02, 0.6423, 0.8125
25069, 1.2097, 1275.07, 0.6230, 0.5938
25070, 1.2364, 1275.13, 0.6155, 0.6875
25071, 1.2237, 1275.18, 0.6086, 0.5625
25072, 1.1724, 1275.23, 0.6362, 0.6875
25073, 1.1691, 1275.29, 0.6287, 0.7188
25074, 1.1724, 1275.34, 0.6343, 0.5938
25075, 1.2096, 1275.40, 0.6165, 0.6875
25076, 1.1077, 1275.45, 0.6401, 0.6250
25077, 1.2423, 1275.50, 0.6108, 0.5625
25078, 1.1809, 1275.56, 0.6392, 0.6250
25079, 1.1424, 1275.61, 0.6328, 0.5625
25080, 1.2013, 1275.66, 0.6233, 0.6875
25081, 1.1574, 1275.71, 0.6318, 0.7188
25082, 1.1419, 1275.77, 0.6282, 0.5312
25083, 1.1600, 1275.82, 0.6292, 0.6250
25084, 1.2007, 1275.87, 0.6174, 0.6875
25085, 1.1643, 1275.92, 0.6323, 0.7812
25086, 1.1881, 1275.97, 0.6235, 0.6562
25087, 1.1455, 1276.02, 0.6350, 0.6875
25088, 1.2322, 1276.08, 0.6187, 0.7188
25089, 1.1339, 1276.13, 0.6375, 0.5938
25090, 1.1399, 1276.18, 0.6365, 0.7188
25091, 1.1887, 1276.23, 0.6125, 0.5938
25092, 1.1580, 1276.28, 0.6318, 0.7500
25093, 1.1663, 1276.33, 0.6238, 0.6250
25094, 1.2315, 1276.39, 0.6111, 0.6875
25095, 1.2138, 1276.44, 0.6165, 0.5938
25096, 1.2038, 1276.49, 0.6262, 0.5312
25097, 1.1628, 1276.54, 0.6323, 0.6250
25098, 1.1332, 1276.59, 0.6387, 0.6250
25099, 1.1698, 1276.65, 0.6304, 0.5938
25100, 1.1639, 1276.70, 0.6409, 0.5625
25101, 1.2302, 1276.75, 0.6074, 0.6562
25102, 1.2148, 1276.81, 0.6118, 0.4375
25103, 1.1898, 1276.86, 0.6316, 0.5312
25104, 1.1486, 1276.91, 0.6370, 0.6875
25105, 1.1633, 1276.96, 0.6292, 0.5000
25106, 1.2225, 1277.02, 0.6111, 0.6875
25107, 1.1714, 1277.07, 0.6323, 0.7500
25108, 1.1776, 1277.12, 0.6282, 0.6250
25109, 1.1236, 1277.17, 0.6384, 0.5625
25110, 1.1387, 1277.22, 0.6360, 0.7500
25111, 1.2318, 1277.28, 0.6152, 0.7500
25112, 1.2256, 1277.33, 0.6221, 0.6562
25113, 1.1361, 1277.38, 0.6433, 0.5625
25114, 1.2049, 1277.44, 0.6326, 0.6562
25115, 1.2019, 1277.49, 0.6121, 0.5625
25116, 1.1691, 1277.54, 0.6265, 0.8438
25117, 1.2227, 1277.60, 0.6260, 0.4688
25118, 1.1881, 1277.65, 0.6284, 0.5938
25119, 1.1760, 1277.70, 0.6260, 0.6875
25120, 1.1983, 1277.75, 0.6213, 0.4688
25121, 1.1603, 1277.81, 0.6321, 0.6250
25122, 1.2031, 1277.87, 0.6191, 0.5938
25123, 1.1337, 1277.92, 0.6375, 0.7188
25124, 1.2253, 1277.97, 0.6172, 0.5000
25125, 1.1584, 1278.03, 0.6279, 0.5938
25126, 1.2612, 1278.08, 0.6125, 0.6562
25127, 1.2235, 1278.13, 0.6133, 0.5625
25128, 1.1291, 1278.19, 0.6379, 0.6250
25129, 1.1921, 1278.25, 0.6216, 0.6875
25130, 1.1434, 1278.30, 0.6267, 0.6562
25131, 1.2150, 1278.35, 0.6174, 0.7812
25132, 1.2267, 1278.41, 0.6199, 0.5938
25133, 1.2566, 1278.46, 0.6091, 0.6875
25134, 1.1445, 1278.51, 0.6309, 0.6250
25135, 1.2202, 1278.57, 0.6216, 0.5938
25136, 1.2122, 1278.62, 0.6121, 0.6562
25137, 1.1455, 1278.68, 0.6370, 0.6562
25138, 1.1696, 1278.73, 0.6238, 0.8125
25139, 1.1215, 1278.78, 0.6477, 0.7500
25140, 1.2769, 1278.83, 0.6033, 0.6562
25141, 1.1609, 1278.88, 0.6296, 0.6250
25142, 1.1366, 1278.93, 0.6367, 0.6875
25143, 1.2023, 1278.98, 0.6221, 0.7188
25144, 1.1952, 1279.03, 0.6255, 0.5938
25145, 1.1858, 1279.08, 0.6201, 0.6250
25146, 1.2237, 1279.13, 0.6143, 0.6562
25147, 1.2016, 1279.18, 0.6265, 0.5000
25148, 1.1065, 1279.23, 0.6440, 0.7500
25149, 1.2122, 1279.27, 0.6167, 0.6562
25150, 1.1783, 1279.32, 0.6238, 0.5312
25151, 1.1598, 1279.37, 0.6318, 0.6250
25152, 1.1818, 1279.42, 0.6213, 0.6250
25153, 1.1397, 1279.47, 0.6367, 0.6875
25154, 1.1566, 1279.52, 0.6318, 0.7812
25155, 1.1971, 1279.57, 0.6245, 0.7812
25156, 1.1815, 1279.62, 0.6152, 0.5938
25157, 1.2063, 1279.67, 0.6248, 0.6875
25158, 1.2252, 1279.72, 0.6079, 0.6562
25159, 1.1311, 1279.77, 0.6392, 0.7188
25160, 1.2188, 1279.82, 0.6147, 0.6562
25161, 1.2104, 1279.87, 0.6145, 0.5938
25162, 1.2176, 1279.92, 0.6184, 0.5938
25163, 1.1759, 1279.96, 0.6284, 0.7500
25164, 1.1817, 1280.01, 0.6316, 0.5000
25165, 1.1766, 1280.06, 0.6221, 0.6875
25166, 1.2244, 1280.11, 0.6155, 0.5938
25167, 1.1530, 1280.16, 0.6311, 0.4375
25168, 1.2578, 1280.21, 0.6033, 0.4688
25169, 1.1310, 1280.26, 0.6379, 0.6562
25170, 1.1537, 1280.31, 0.6372, 0.6562
25171, 1.2285, 1280.36, 0.6182, 0.6875
25172, 1.1627, 1280.41, 0.6301, 0.6875
25173, 1.2284, 1280.45, 0.6121, 0.6875
25174, 1.1326, 1280.50, 0.6401, 0.8125
25175, 1.2241, 1280.55, 0.6108, 0.5312
25176, 1.1712, 1280.60, 0.6379, 0.7188
25177, 1.2428, 1280.65, 0.6038, 0.6875
25178, 1.1371, 1280.70, 0.6416, 0.6562
25179, 1.1659, 1280.75, 0.6321, 0.6250
25180, 1.1614, 1280.80, 0.6292, 0.6250
25181, 1.1028, 1280.85, 0.6450, 0.6875
25182, 1.1775, 1280.89, 0.6162, 0.5312
25183, 1.1676, 1280.94, 0.6301, 0.5938
25184, 1.1918, 1280.99, 0.6182, 0.8125
25185, 1.2023, 1281.04, 0.6147, 0.7188
25186, 1.1244, 1281.09, 0.6389, 0.6250
25187, 1.1549, 1281.14, 0.6265, 0.6562
25188, 1.1709, 1281.18, 0.6326, 0.5938
25189, 1.1530, 1281.23, 0.6304, 0.7188
25190, 1.2392, 1281.28, 0.6074, 0.7188
25191, 1.1711, 1281.33, 0.6316, 0.7188
25192, 1.1370, 1281.38, 0.6411, 0.6250
25193, 1.2003, 1281.43, 0.6238, 0.6250
25194, 1.1814, 1281.48, 0.6221, 0.6562
25195, 1.2101, 1281.53, 0.6196, 0.5625
25196, 1.2017, 1281.57, 0.6277, 0.5625
25197, 1.1715, 1281.62, 0.6301, 0.7188
25198, 1.1023, 1281.67, 0.6431, 0.5625
25199, 1.1901, 1281.72, 0.6226, 0.5000
25200, 1.2701, 1281.77, 0.6018, 0.5625
25201, 1.1225, 1281.82, 0.6440, 0.5938
25202, 1.1558, 1281.87, 0.6294, 0.6562
25203, 1.1558, 1281.92, 0.6343, 0.5938
25204, 1.1858, 1281.96, 0.6238, 0.6875
25205, 1.1536, 1282.01, 0.6353, 0.5000
25206, 1.2033, 1282.06, 0.6189, 0.5000
25207, 1.1786, 1282.11, 0.6243, 0.7188
25208, 1.2295, 1282.16, 0.6086, 0.5938
25209, 1.2024, 1282.21, 0.6240, 0.6875
25210, 1.2203, 1282.25, 0.6191, 0.6875
25211, 1.2193, 1282.30, 0.6165, 0.5938
25212, 1.1505, 1282.35, 0.6338, 0.6250
25213, 1.2521, 1282.40, 0.6111, 0.5938
25214, 1.2056, 1282.45, 0.6191, 0.5625
25215, 1.1906, 1282.50, 0.6221, 0.6250
25216, 1.1645, 1282.55, 0.6365, 0.5312
25217, 1.1303, 1282.59, 0.6355, 0.6875
25218, 1.2395, 1282.64, 0.6096, 0.6875
25219, 1.2394, 1282.69, 0.6140, 0.7188
25220, 1.1508, 1282.74, 0.6316, 0.5625
25221, 1.2323, 1282.79, 0.6116, 0.5000
25222, 1.1785, 1282.84, 0.6223, 0.5312
25223, 1.2401, 1282.89, 0.6084, 0.6250
25224, 1.1179, 1282.94, 0.6323, 0.7500
25225, 1.1994, 1282.98, 0.6245, 0.7500
25226, 1.2425, 1283.03, 0.6067, 0.6875
25227, 1.1521, 1283.08, 0.6318, 0.5625
25228, 1.1749, 1283.13, 0.6287, 0.5938
25229, 1.1629, 1283.18, 0.6323, 0.5625
25230, 1.1773, 1283.23, 0.6272, 0.5625
25231, 1.1864, 1283.27, 0.6230, 0.6875
25232, 1.2437, 1283.32, 0.6067, 0.6250
25233, 1.1738, 1283.37, 0.6243, 0.5938
25234, 1.2161, 1283.42, 0.6150, 0.6562
25235, 1.1796, 1283.47, 0.6306, 0.5312
25236, 1.2068, 1283.52, 0.6157, 0.7500
25237, 1.2147, 1283.56, 0.6196, 0.5625
25238, 1.2099, 1283.62, 0.6101, 0.6250
25239, 1.2049, 1283.66, 0.6238, 0.6562
25240, 1.2722, 1283.71, 0.6006, 0.7188
25241, 1.2271, 1283.76, 0.6082, 0.4688
25242, 1.1889, 1283.81, 0.6272, 0.6875
25243, 1.1730, 1283.86, 0.6255, 0.5000
25244, 1.1816, 1283.90, 0.6252, 0.6250
25245, 1.2140, 1283.95, 0.6221, 0.5625
25246, 1.1694, 1284.00, 0.6206, 0.5938
25247, 1.1840, 1284.05, 0.6250, 0.5938
25248, 1.1974, 1284.10, 0.6204, 0.6250
25249, 1.1686, 1284.15, 0.6399, 0.5312
25250, 1.1503, 1284.19, 0.6343, 0.7188
25251, 1.2029, 1284.24, 0.6211, 0.5625
25252, 1.1836, 1284.29, 0.6272, 0.5625
25253, 1.1685, 1284.34, 0.6350, 0.8125
25254, 1.1994, 1284.39, 0.6174, 0.5938
25255, 1.1830, 1284.43, 0.6274, 0.5938
25256, 1.0914, 1284.48, 0.6509, 0.6562
25257, 1.1815, 1284.53, 0.6328, 0.5625
25258, 1.1957, 1284.58, 0.6230, 0.6562
25259, 1.2022, 1284.63, 0.6211, 0.6562
25260, 1.1766, 1284.68, 0.6304, 0.7500
25261, 1.1805, 1284.73, 0.6299, 0.6875
25262, 1.1711, 1284.77, 0.6299, 0.8125
25263, 1.1729, 1284.82, 0.6226, 0.7188
25264, 1.1844, 1284.87, 0.6211, 0.7812
25265, 1.1837, 1284.92, 0.6240, 0.7188
25266, 1.1439, 1284.96, 0.6401, 0.6562
25267, 1.2112, 1285.01, 0.6157, 0.5938
25268, 1.1408, 1285.06, 0.6431, 0.5938
25269, 1.1477, 1285.11, 0.6438, 0.6875
25270, 1.1649, 1285.16, 0.6282, 0.7500
25271, 1.1823, 1285.21, 0.6274, 0.6875
25272, 1.1620, 1285.26, 0.6340, 0.7500
25273, 1.1634, 1285.30, 0.6416, 0.5000
25274, 1.1845, 1285.35, 0.6243, 0.6562
25275, 1.2429, 1285.40, 0.6143, 0.7812
25276, 1.1482, 1285.45, 0.6350, 0.5625
25277, 1.2177, 1285.50, 0.6125, 0.6250
25278, 1.1548, 1285.55, 0.6353, 0.6875
25279, 1.1202, 1285.59, 0.6436, 0.4375
25280, 1.2540, 1285.64, 0.6042, 0.8125
25281, 1.1603, 1285.69, 0.6260, 0.6875
25282, 1.1852, 1285.74, 0.6260, 0.7500
25283, 1.1795, 1285.79, 0.6267, 0.7188
25284, 1.2570, 1285.83, 0.6077, 0.6562
25285, 1.1607, 1285.88, 0.6365, 0.6250
25286, 1.1429, 1285.93, 0.6416, 0.6562
25287, 1.2150, 1285.98, 0.6191, 0.5625
25288, 1.2339, 1286.02, 0.6121, 0.5938
25289, 1.1931, 1286.07, 0.6179, 0.6250
25290, 1.1509, 1286.12, 0.6394, 0.6562
25291, 1.2035, 1286.17, 0.6296, 0.6562
25292, 1.1742, 1286.22, 0.6150, 0.6250
25293, 1.0864, 1286.27, 0.6553, 0.6250
25294, 1.2086, 1286.31, 0.6243, 0.5938
25295, 1.1485, 1286.36, 0.6365, 0.5938
25296, 1.1902, 1286.41, 0.6257, 0.5000
25297, 1.1636, 1286.46, 0.6382, 0.7812
25298, 1.2250, 1286.51, 0.6033, 0.6250
25299, 1.1415, 1286.55, 0.6350, 0.5312
25300, 1.1211, 1286.60, 0.6440, 0.5625
25301, 1.2381, 1286.65, 0.6060, 0.6250
25302, 1.1658, 1286.70, 0.6284, 0.5000
25303, 1.1387, 1286.75, 0.6414, 0.7500
25304, 1.1681, 1286.80, 0.6360, 0.6562
25305, 1.1643, 1286.85, 0.6284, 0.6562
25306, 1.1710, 1286.89, 0.6248, 0.7188
25307, 1.1390, 1286.94, 0.6326, 0.6250
25308, 1.1496, 1286.99, 0.6277, 0.5938
25309, 1.1327, 1287.04, 0.6416, 0.7500
25310, 1.1606, 1287.09, 0.6304, 0.5312
25311, 1.1148, 1287.13, 0.6523, 0.6250
25312, 1.1607, 1287.18, 0.6343, 0.8125
25313, 1.1235, 1287.23, 0.6353, 0.7188
25314, 1.1553, 1287.28, 0.6353, 0.6875
25315, 1.2016, 1287.33, 0.6191, 0.6875
25316, 1.2200, 1287.38, 0.6147, 0.5000
25317, 1.1999, 1287.43, 0.6218, 0.7812
25318, 1.2445, 1287.47, 0.6077, 0.5625
25319, 1.1949, 1287.52, 0.6252, 0.7500
25320, 1.1859, 1287.57, 0.6270, 0.5312
25321, 1.2420, 1287.62, 0.6077, 0.7812
25322, 1.1668, 1287.67, 0.6306, 0.5938
25323, 1.1781, 1287.72, 0.6255, 0.7500
25324, 1.2311, 1287.76, 0.6077, 0.7812
25325, 1.1814, 1287.81, 0.6228, 0.5625
25326, 1.1180, 1287.86, 0.6467, 0.5938
25327, 1.1615, 1287.91, 0.6284, 0.6250
25328, 1.2663, 1287.96, 0.6040, 0.5938
25329, 1.2050, 1288.01, 0.6328, 0.5938
25330, 1.1852, 1288.05, 0.6238, 0.6562
25331, 1.1382, 1288.10, 0.6472, 0.5938
25332, 1.1474, 1288.15, 0.6343, 0.6250
25333, 1.2484, 1288.20, 0.6104, 0.4062
25334, 1.1720, 1288.25, 0.6331, 0.6875
25335, 1.2015, 1288.29, 0.6150, 0.6250
25336, 1.2144, 1288.34, 0.6201, 0.5625
25337, 1.2675, 1288.39, 0.6067, 0.5938
25338, 1.2095, 1288.44, 0.6187, 0.7500
25339, 1.1800, 1288.49, 0.6333, 0.7500
25340, 1.1678, 1288.54, 0.6235, 0.8125
25341, 1.1547, 1288.58, 0.6321, 0.6875
25342, 1.1442, 1288.63, 0.6323, 0.6562
25343, 1.1894, 1288.68, 0.6272, 0.5938
25344, 1.2819, 1288.73, 0.5957, 0.5312
25345, 1.2147, 1288.78, 0.6187, 0.6250
25346, 1.1705, 1288.82, 0.6289, 0.7500
25347, 1.2656, 1288.88, 0.6028, 0.7188
25348, 1.2045, 1288.92, 0.6218, 0.5625
25349, 1.2452, 1288.97, 0.6057, 0.6875
25350, 1.1882, 1289.03, 0.6201, 0.6562
25351, 1.2041, 1289.08, 0.6228, 0.7500
25352, 1.1777, 1289.13, 0.6299, 0.7188
25353, 1.1685, 1289.18, 0.6362, 0.5938
25354, 1.1935, 1289.23, 0.6326, 0.6562
25355, 1.2078, 1289.27, 0.6155, 0.6562
25356, 1.1968, 1289.33, 0.6235, 0.5938
25357, 1.1726, 1289.37, 0.6260, 0.6875
25358, 1.1818, 1289.42, 0.6196, 0.5938
25359, 1.1257, 1289.47, 0.6470, 0.7188
25360, 1.2151, 1289.52, 0.6167, 0.5312
25361, 1.1989, 1289.57, 0.6262, 0.5625
25362, 1.2017, 1289.62, 0.6191, 0.4375
25363, 1.1883, 1289.67, 0.6230, 0.6250
25364, 1.1340, 1289.72, 0.6431, 0.6250
25365, 1.1987, 1289.77, 0.6226, 0.5938
25366, 1.1493, 1289.82, 0.6353, 0.6562
25367, 1.0954, 1289.87, 0.6553, 0.7188
25368, 1.1574, 1289.92, 0.6328, 0.5312
25369, 1.2136, 1289.97, 0.6150, 0.5312
25370, 1.1804, 1290.02, 0.6304, 0.5312
25371, 1.2127, 1290.07, 0.6208, 0.5625
25372, 1.1952, 1290.12, 0.6155, 0.6562
25373, 1.2403, 1290.17, 0.6018, 0.6562
25374, 1.1890, 1290.22, 0.6238, 0.6875
25375, 1.2120, 1290.27, 0.6108, 0.5625
25376, 1.1586, 1290.32, 0.6348, 0.6562
25377, 1.1847, 1290.37, 0.6265, 0.6875
25378, 1.2117, 1290.42, 0.6167, 0.7188
25379, 1.1581, 1290.47, 0.6423, 0.7188
25380, 1.1357, 1290.53, 0.6428, 0.8125
25381, 1.2230, 1290.58, 0.6182, 0.6562
25382, 1.2875, 1290.63, 0.5925, 0.5312
25383, 1.2457, 1290.69, 0.6077, 0.5000
25384, 1.1852, 1290.74, 0.6201, 0.6250
25385, 1.1739, 1290.79, 0.6260, 0.5312
25386, 1.2495, 1290.84, 0.6035, 0.6875
25387, 1.1926, 1290.89, 0.6191, 0.5000
25388, 1.1609, 1290.95, 0.6394, 0.6250
25389, 1.1485, 1291.00, 0.6321, 0.5625
25390, 1.2538, 1291.05, 0.6074, 0.5938
25391, 1.2457, 1291.10, 0.6104, 0.5312
25392, 1.2880, 1291.16, 0.5940, 0.6250
25393, 1.2398, 1291.21, 0.6099, 0.6250
25394, 1.1542, 1291.26, 0.6343, 0.6562
25395, 1.1814, 1291.31, 0.6174, 0.5312
25396, 1.2285, 1291.37, 0.6133, 0.7500
25397, 1.2008, 1291.42, 0.6267, 0.5938
25398, 1.1027, 1291.47, 0.6484, 0.6250
25399, 1.1805, 1291.52, 0.6191, 0.5938
25400, 1.1796, 1291.58, 0.6387, 0.7188
25401, 1.0892, 1291.63, 0.6455, 0.5625
25402, 1.2891, 1291.68, 0.5989, 0.6250
25403, 1.1523, 1291.74, 0.6382, 0.6250
25404, 1.1241, 1291.79, 0.6467, 0.7812
25405, 1.1753, 1291.84, 0.6287, 0.6875
25406, 1.1675, 1291.90, 0.6311, 0.6562
25407, 1.1657, 1291.95, 0.6348, 0.7812
25408, 1.1390, 1292.00, 0.6438, 0.5312
25409, 1.2526, 1292.05, 0.6125, 0.6250
25410, 1.1672, 1292.11, 0.6301, 0.6875
25411, 1.1877, 1292.16, 0.6169, 0.5312
25412, 1.2330, 1292.21, 0.6165, 0.5000
25413, 1.1569, 1292.27, 0.6365, 0.5625
25414, 1.1860, 1292.32, 0.6255, 0.6875
25415, 1.2095, 1292.37, 0.6123, 0.5000
25416, 1.2171, 1292.43, 0.6194, 0.6875
25417, 1.1853, 1292.48, 0.6233, 0.7188
25418, 1.2446, 1292.53, 0.6082, 0.6875
25419, 1.2080, 1292.59, 0.6108, 0.5938
25420, 1.1452, 1292.64, 0.6230, 0.6875
25421, 1.2028, 1292.69, 0.6218, 0.6250
25422, 1.1682, 1292.74, 0.6243, 0.6562
25423, 1.2565, 1292.80, 0.6050, 0.6875
25424, 1.1450, 1292.85, 0.6367, 0.5625
25425, 1.1949, 1292.90, 0.6223, 0.7500
25426, 1.1859, 1292.95, 0.6279, 0.7500
25427, 1.1648, 1293.01, 0.6292, 0.5625
25428, 1.1993, 1293.06, 0.6177, 0.6562
25429, 1.1664, 1293.11, 0.6265, 0.4688
25430, 1.1437, 1293.16, 0.6345, 0.6562
25431, 1.1952, 1293.22, 0.6213, 0.5000
25432, 1.1997, 1293.27, 0.6235, 0.4375
25433, 1.1494, 1293.32, 0.6396, 0.5625
25434, 1.1253, 1293.37, 0.6365, 0.7188
25435, 1.1781, 1293.42, 0.6326, 0.6562
25436, 1.1533, 1293.48, 0.6362, 0.6250
25437, 1.2104, 1293.53, 0.6233, 0.6562
25438, 1.2072, 1293.58, 0.6111, 0.5938
25439, 1.2322, 1293.63, 0.6177, 0.5625
25440, 1.2295, 1293.69, 0.6130, 0.7188
25441, 1.1031, 1293.74, 0.6514, 0.6250
25442, 1.1773, 1293.79, 0.6267, 0.7812
25443, 1.2118, 1293.85, 0.6172, 0.7500
25444, 1.2207, 1293.90, 0.6157, 0.6250
25445, 1.1605, 1293.95, 0.6265, 0.6250
25446, 1.1920, 1294.00, 0.6265, 0.7188
25447, 1.1680, 1294.06, 0.6296, 0.5938
25448, 1.2718, 1294.11, 0.5994, 0.6250
25449, 1.1716, 1294.16, 0.6240, 0.6562
25450, 1.1728, 1294.21, 0.6226, 0.5938
25451, 1.1773, 1294.27, 0.6340, 0.5938
25452, 1.1453, 1294.32, 0.6382, 0.6250
25453, 1.1374, 1294.37, 0.6409, 0.5312
25454, 1.1794, 1294.42, 0.6226, 0.5312
25455, 1.2087, 1294.48, 0.6243, 0.4688
25456, 1.1750, 1294.53, 0.6367, 0.5312
25457, 1.1554, 1294.58, 0.6313, 0.7500
25458, 1.1566, 1294.64, 0.6370, 0.6875
25459, 1.1460, 1294.69, 0.6379, 0.6875
25460, 1.1563, 1294.74, 0.6277, 0.6562
25461, 1.1580, 1294.79, 0.6267, 0.6250
25462, 1.1623, 1294.85, 0.6340, 0.7812
25463, 1.1438, 1294.90, 0.6326, 0.5625
25464, 1.1361, 1294.95, 0.6267, 0.6875
25465, 1.1629, 1295.00, 0.6345, 0.6562
25466, 1.1824, 1295.06, 0.6250, 0.5938
25467, 1.1858, 1295.11, 0.6221, 0.7500
25468, 1.1670, 1295.17, 0.6328, 0.6250
25469, 1.2059, 1295.22, 0.6255, 0.5312
25470, 1.1610, 1295.27, 0.6340, 0.5938
25471, 1.1436, 1295.32, 0.6423, 0.7188
25472, 1.2268, 1295.37, 0.6204, 0.7500
25473, 1.1873, 1295.43, 0.6201, 0.7188
25474, 1.1913, 1295.48, 0.6157, 0.5625
25475, 1.1893, 1295.53, 0.6157, 0.6875
